en-CA;ESDWP2020HSEF;213747;OL_WP19HS;129.99;;;;;;
en-RW;ESDWP2020HSEF;213747;OL_WP19HS;99.99;;;;;;
da-DK;ESDWP2020HSEF;213747;OL_WP19HS;1,386;;;;;;
de-LI;ESDWP2020HSEF;213747;OL_WP19HS;200.95;;;;;;
en-AU;ESDWP2020HSEF;213747;OL_WP19HS;199.95;;;;;;
en-GB;ESDWP2020HSEF;213747;OL_WP19HS;124.99;;;;;;
en-IE;ESDWP2020HSEF;213747;OL_WP19HS;164.99;;;;;;
en-NZ;ESDWP2020HSEF;213747;OL_WP19HS;199.95;;;;;;
en-US;ESDWP2020HSEF;213747;OL_WP19HS;99.99;;;;;;
en-ZA;ESDWP2020HSEF;213747;OL_WP19HS;1 099;;;;;;
ja-JP;ESDWP2020HSEF;213747;OL_WP19HS;18,308;;;;;;
nb-NO;ESDWP2020HSEF;213747;OL_WP19HS;1,386;;;;;;
pt-BR;ESDWP2020HSEF;5181542100;OL_WP19HS;498;;;;;;
se-SE;ESDWP2020HSEF;213747;OL_WP19HS;1,522.99;;;;;;
